,region_no,region,year,month,sal_base,sal_fallX2_hi,sal_fallX2_low,sal_sumX2_hi,sal_sumX2_low,sal_SMSCG,sal_sumX2_WAN_low,sal_sumX2_WAN_1,sal_sumX2_WAN_2,sal_sumX2_WAN_3,sal_sumX2_WAN_high,sal_fallX2_WAN_low,sal_fallX2_WAN_1,sal_fallX2_WAN_2,sal_fallX2_WAN_3,sal_fallX2_WAN_high
180,1,Yolo Bypass,2009,12,0.264219223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181,1,Yolo Bypass,2010,1,0.224831579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182,1,Yolo Bypass,2010,2,0.220081497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,1,Yolo Bypass,2010,3,0.238132218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184,1,Yolo Bypass,2010,4,0.243063198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185,1,Yolo Bypass,2010,5,0.194759284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186,1,Yolo Bypass,2010,6,0.13063098,NA,NA,0.145168408,0.131399679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187,1,Yolo Bypass,2010,7,0.075905427,NA,NA,0.152133954,0.124643757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,1,Yolo Bypass,2010,8,0.161265476,0.143052436,0.130595127,0.145344666,0.122520445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189,1,Yolo Bypass,2010,9,0.221600642,0.159181321,0.132664748,0.155640882,0.142898746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190,1,Yolo Bypass,2010,10,0.232040566,0.166570883,0.142561833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191,1,Yolo Bypass,2010,11,0.235539422,0.191206486,0.176890582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192,1,Yolo Bypass,2010,12,0.226776362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193,1,Yolo Bypass,2011,1,0.173214339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194,1,Yolo Bypass,2011,2,0.18541338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195,1,Yolo Bypass,2011,3,0.138672998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,1,Yolo Bypass,2011,4,0.191201931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197,1,Yolo Bypass,2011,5,0.154006315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198,1,Yolo Bypass,2011,6,0.208991417,NA,NA,0.13742613,0.12439173,NA,0.12439173,0.12798427,0.131057185,0.134203882,0.13742613,NA,NA,NA,NA,NA
199,1,Yolo Bypass,2011,7,0.224298488,NA,NA,0.152133954,0.124643757,NA,0.124643757,0.131947361,0.138359566,0.145083382,0.152133954,NA,NA,NA,NA,NA
200,1,Yolo Bypass,2011,8,0.212353266,0.134641278,0.122916431,0.145344666,0.122520445,NA,0.122520445,0.128474533,0.133445469,0.139930476,0.145344666,0.122916431,0.133578514,0.137436377,0.139406891,0.134641278
201,1,Yolo Bypass,2011,9,0.228093206,0.159181321,0.132664748,0.156931295,0.144083514,NA,0.144083514,0.147542974,0.150370252,0.153980657,0.156931295,0.132664748,0.140705169,0.148949905,0.153251706,0.159181321
202,1,Yolo Bypass,2011,10,0.219052786,0.166570883,0.142561833,0.164997511,0.164997511,NA,0.164997511,0.164997511,0.164997511,0.164997511,0.164997511,0.142561833,0.148641039,0.154392258,0.160366002,0.166570883
203,1,Yolo Bypass,2011,11,0.214641067,0.199805152,0.184845454,0.200574616,0.200574616,NA,0.200574616,0.200574616,0.200574616,0.200574616,0.200574616,0.184845454,0.188745456,0.192362272,0.196048395,0.199805152
204,1,Yolo Bypass,2011,12,0.221559938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
205,1,Yolo Bypass,2012,1,0.144418003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
206,1,Yolo Bypass,2012,2,0.16580573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
207,1,Yolo Bypass,2012,3,0.205614617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208,1,Yolo Bypass,2012,4,0.214237272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209,1,Yolo Bypass,2012,5,0.284086529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210,1,Yolo Bypass,2012,6,0.252459186,NA,NA,0.146998449,0.133056147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211,1,Yolo Bypass,2012,7,0.264167491,NA,NA,0.152133954,0.124643757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,1,Yolo Bypass,2012,8,0.291484785,0.14422479,0.13166539,0.145344666,0.122520445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,1,Yolo Bypass,2012,9,0.304359607,0.159181321,0.132664748,0.156307007,0.143510336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,1,Yolo Bypass,2012,10,0.272817744,0.166570883,0.142561833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,1,Yolo Bypass,2012,11,0.230734225,0.190120787,0.175886171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,1,Yolo Bypass,2012,12,0.276722801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,1,Yolo Bypass,2013,1,0.316102025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,1,Yolo Bypass,2013,2,0.358306051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,1,Yolo Bypass,2013,3,0.3105857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,1,Yolo Bypass,2013,4,0.182461296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,1,Yolo Bypass,2013,5,0.288225019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,1,Yolo Bypass,2013,6,0.253488575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,1,Yolo Bypass,2013,7,0.234646438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,1,Yolo Bypass,2013,8,0.317501228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,1,Yolo Bypass,2013,9,0.323358164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,1,Yolo Bypass,2013,10,0.242866928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,1,Yolo Bypass,2013,11,0.309303927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,1,Yolo Bypass,2013,12,0.254395754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,1,Yolo Bypass,2014,1,0.387315604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,1,Yolo Bypass,2014,2,0.17822454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,1,Yolo Bypass,2014,3,0.314518402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,1,Yolo Bypass,2014,4,0.261756508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1,Yolo Bypass,2014,5,0.288637779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,1,Yolo Bypass,2014,6,0.276517351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,1,Yolo Bypass,2014,7,0.278663945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,1,Yolo Bypass,2014,8,0.341379878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,1,Yolo Bypass,2014,9,0.25440131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,1,Yolo Bypass,2014,10,0.331499332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,1,Yolo Bypass,2014,11,0.30394062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,1,Yolo Bypass,2014,12,0.2731953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,2,Sacramento River,1995,1,0.082182278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,2,Sacramento River,1995,2,0.41132495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,2,Sacramento River,1995,3,0.272777399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,2,Sacramento River,1995,4,0.098753258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,2,Sacramento River,1995,5,0.071279092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,2,Sacramento River,1995,6,0.070711671,NA,NA,0.078168867,0.066273213,NA,0.066273213,0.069474037,0.072259169,0.075155954,0.078168867,NA,NA,NA,NA,NA
247,2,Sacramento River,1995,7,0.065517598,NA,NA,0.097880602,0.070356633,NA,0.070356633,0.077316836,0.083640174,0.090480664,0.097880602,NA,NA,NA,NA,NA
248,2,Sacramento River,1995,8,0.057477314,0.082298882,0.070769072,0.095872814,0.072241774,NA,0.072241774,0.078150049,0.083222726,0.090029076,0.095872814,0.070769072,0.080122023,0.083991709,0.085996084,0.082298882
249,2,Sacramento River,1995,9,0.073453134,0.106981308,0.079105563,0.092770637,0.080529871,NA,0.080529871,0.083758218,0.086433832,0.089898862,0.092770637,0.079105563,0.08720506,0.095832035,0.100460474,0.106981308
250,2,Sacramento River,1995,10,0.069973237,0.11264745,0.087044105,NA,NA,NA,NA,NA,NA,NA,NA,0.087044105,0.093278878,0.099333559,0.105781247,0.11264745
251,2,Sacramento River,1995,11,0.078940976,0.124222633,0.109196755,NA,NA,NA,NA,NA,NA,NA,NA,0.109196755,0.113039885,0.116650888,0.120377242,0.124222633
252,2,Sacramento River,1995,12,0.085059603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,2,Sacramento River,1996,1,0.097576778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,2,Sacramento River,1996,2,0.078795391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,2,Sacramento River,1996,3,0.082712791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,2,Sacramento River,1996,4,0.089199602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257,2,Sacramento River,1996,5,0.05327554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,2,Sacramento River,1996,6,0.080277669,NA,NA,0.085028503,0.072088957,NA,0.072088957,0.075570666,0.078600205,0.081751194,0.085028503,NA,NA,NA,NA,NA
259,2,Sacramento River,1996,7,0.072265151,NA,NA,0.097880602,0.070356633,NA,0.070356633,0.077316836,0.083640174,0.090480664,0.097880602,NA,NA,NA,NA,NA
260,2,Sacramento River,1996,8,0.073238666,0.091225963,0.078445497,0.095872814,0.072241774,NA,0.072241774,0.078150049,0.083222726,0.090029076,0.095872814,0.078445497,0.084051155,0.088110608,0.090213276,0.091225963
261,2,Sacramento River,1996,9,0.098848143,0.106981308,0.079105563,0.102672051,0.089124827,NA,0.089124827,0.092697736,0.095658919,0.099493772,0.102672051,0.079105563,0.08720506,0.095832035,0.100460474,0.106981308
262,2,Sacramento River,1996,10,0.071407462,0.11264745,0.087044105,NA,NA,NA,NA,NA,NA,NA,NA,0.087044105,0.093278878,0.099333559,0.105781247,0.11264745
263,2,Sacramento River,1996,11,0.092473465,0.11876054,0.104395352,NA,NA,NA,NA,NA,NA,NA,NA,0.104395352,0.108069499,0.111521725,0.115084231,0.11876054
264,2,Sacramento River,1996,12,0.052201496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,2,Sacramento River,1997,1,0.045426314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,2,Sacramento River,1997,2,0.066736233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,2,Sacramento River,1997,3,0.071340094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,2,Sacramento River,1997,4,0.104400809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,2,Sacramento River,1997,5,0.110031779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,2,Sacramento River,1997,6,0.090206129,NA,NA,0.09335939,0.079152059,NA,0.079152059,0.082974898,0.086301263,0.089760979,0.09335939,NA,NA,NA,NA,NA
271,2,Sacramento River,1997,7,0.136520726,NA,NA,0.097880602,0.070356633,NA,0.070356633,0.077316836,0.083640174,0.090480664,0.097880602,NA,NA,NA,NA,NA
272,2,Sacramento River,1997,8,0.073284104,0.09335893,0.080279642,0.095872814,0.072241774,NA,0.072241774,0.078150049,0.083222726,0.090029076,0.095872814,0.080279642,0.08436228,0.088436759,0.09054721,0.09335893
273,2,Sacramento River,1997,9,0.100979958,0.106981308,0.079105563,0.103865411,0.090160728,NA,0.090160728,0.093775164,0.096770765,0.100650191,0.103865411,0.079105563,0.08720506,0.095832035,0.100460474,0.106981308
274,2,Sacramento River,1997,10,0.086487146,0.11264745,0.087044105,NA,NA,NA,NA,NA,NA,NA,NA,0.087044105,0.093278878,0.099333559,0.105781247,0.11264745
275,2,Sacramento River,1997,11,0.091490723,0.12527194,0.110119138,NA,NA,NA,NA,NA,NA,NA,NA,0.110119138,0.113994731,0.117636236,0.121394067,0.12527194
276,2,Sacramento River,1997,12,0.083806793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,2,Sacramento River,1998,1,0.099207334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,2,Sacramento River,1998,2,0.103579453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,2,Sacramento River,1998,3,0.08527023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,2,Sacramento River,1998,4,0.113969684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,2,Sacramento River,1998,5,0.08091879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,2,Sacramento River,1998,6,0.073991539,NA,NA,0.080261107,NA,NA,NA,0.071333554,0.074193232,0.077167551,0.080261107,NA,NA,NA,NA,NA
283,2,Sacramento River,1998,7,0.074470326,NA,NA,0.097880602,NA,NA,NA,0.077316836,0.083640174,0.090480664,0.097880602,NA,NA,NA,NA,NA
284,2,Sacramento River,1998,8,0.095714034,0.080526147,NA,0.095872814,NA,NA,NA,0.078150049,0.083222726,0.090029076,0.095872814,NA,0.076991449,0.080709937,0.082635995,0.080526147
285,2,Sacramento River,1998,9,0.073104639,0.106981308,NA,0.092573937,NA,NA,NA,0.083580627,0.086250568,0.089708252,0.092573937,NA,0.08720506,0.095832035,0.100460474,0.106981308
286,2,Sacramento River,1998,10,0.07116608,0.11264745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.093278878,0.099333559,0.105781247,0.11264745
287,2,Sacramento River,1998,11,0.095799959,0.114075412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103806135,0.10712217,0.110544135,0.114075412
288,2,Sacramento River,1998,12,0.052679529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,2,Sacramento River,1999,1,0.106268424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,2,Sacramento River,1999,2,0.073096199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,2,Sacramento River,1999,3,0.0652829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,2,Sacramento River,1999,4,0.098654073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,2,Sacramento River,1999,5,0.086908198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,2,Sacramento River,1999,6,0.097902174,NA,NA,0.087414225,0.074111622,NA,0.074111622,0.077691022,0.080805563,0.084044962,0.087414225,NA,NA,NA,NA,NA
295,2,Sacramento River,1999,7,0.074299477,NA,NA,0.097880602,0.070356633,NA,0.070356633,0.077316836,0.083640174,0.090480664,0.097880602,NA,NA,NA,NA,NA
296,2,Sacramento River,1999,8,0.106076549,0.09131924,0.078525706,0.095872814,0.072241774,NA,0.072241774,0.078150049,0.083222726,0.090029076,0.095872814,0.078525706,0.085362954,0.089485763,0.091621248,0.09131924
297,2,Sacramento River,1999,9,0.112470609,0.106981308,0.079105563,0.103865411,0.090160728,NA,0.090160728,0.093775164,0.096770765,0.100650191,0.103865411,0.079105563,0.08720506,0.095832035,0.100460474,0.106981308
298,2,Sacramento River,1999,10,0.06927257,0.11264745,0.087044105,NA,NA,NA,NA,NA,NA,NA,NA,0.087044105,0.093278878,0.099333559,0.105781247,0.11264745
299,2,Sacramento River,1999,11,0.070167228,0.130099477,0.11436274,NA,NA,NA,NA,NA,NA,NA,NA,0.11436274,0.118387685,0.122169521,0.126072165,0.130099477
300,2,Sacramento River,1999,12,0.070791713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,2,Sacramento River,2000,1,0.082914322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,2,Sacramento River,2000,2,0.078105975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,2,Sacramento River,2000,3,0.076549752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,2,Sacramento River,2000,4,0.095876347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,2,Sacramento River,2000,5,0.069502982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,2,Sacramento River,2000,6,0.075078991,NA,NA,0.087986451,0.074596768,NA,0.074596768,0.078199598,0.081334528,0.084595133,0.087986451,NA,NA,NA,NA,NA
307,2,Sacramento River,2000,7,0.066138132,NA,NA,0.097880602,0.070356633,NA,0.070356633,0.077316836,0.083640174,0.090480664,0.097880602,NA,NA,NA,NA,NA
308,2,Sacramento River,2000,8,0.090986204,0.09335893,0.080279642,0.095872814,0.072241774,NA,0.072241774,0.078150049,0.083222726,0.090029076,0.095872814,0.080279642,0.085780025,0.089922978,0.092068896,0.09335893
309,2,Sacramento River,2000,9,0.118089804,0.106981308,0.079105563,0.104405707,0.090629734,NA,0.090629734,0.094262972,0.097274156,0.101173762,0.104405707,0.079105563,0.08720506,0.095832035,0.100460474,0.106981308
310,2,Sacramento River,2000,10,0.094527131,0.11264745,0.087044105,NA,NA,NA,NA,NA,NA,NA,NA,0.087044105,0.093278878,0.099333559,0.105781247,0.11264745
311,2,Sacramento River,2000,11,0.122944343,0.13509181,0.118751204,NA,NA,NA,NA,NA,NA,NA,NA,0.118751204,0.122930599,0.126857555,0.130909957,0.13509181
312,2,Sacramento River,2000,12,1.273643487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,2,Sacramento River,2001,1,0.20278834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,2,Sacramento River,2001,2,0.107360634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,2,Sacramento River,2001,3,0.119339601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,2,Sacramento River,2001,4,0.109915431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,2,Sacramento River,2001,5,0.116729435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,2,Sacramento River,2001,6,0.102977531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,2,Sacramento River,2001,7,0.153168681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,2,Sacramento River,2001,8,0.120543043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,2,Sacramento River,2001,9,0.115077186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,2,Sacramento River,2001,10,0.186363463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,2,Sacramento River,2001,11,0.312937821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,2,Sacramento River,2001,12,0.118681117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,2,Sacramento River,2002,1,0.093101507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,2,Sacramento River,2002,2,0.137401355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,2,Sacramento River,2002,3,0.105729986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,2,Sacramento River,2002,4,0.096570482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,2,Sacramento River,2002,5,0.082708011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,2,Sacramento River,2002,6,0.09809125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,2,Sacramento River,2002,7,0.092140927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,2,Sacramento River,2002,8,0.114344916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,2,Sacramento River,2002,9,0.107013157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,2,Sacramento River,2002,10,0.086692978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,2,Sacramento River,2002,11,0.110905618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,2,Sacramento River,2002,12,0.169434109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,2,Sacramento River,2003,1,0.105830582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,2,Sacramento River,2003,2,0.10933948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,2,Sacramento River,2003,3,0.119305493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,2,Sacramento River,2003,4,0.106935626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,2,Sacramento River,2003,5,0.090015649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,2,Sacramento River,2003,6,0.07659155,NA,NA,0.086539042,0.073369624,NA,0.073369624,0.076913186,0.079996545,0.083203512,0.086539042,NA,NA,NA,NA,NA
343,2,Sacramento River,2003,7,0.074448411,NA,NA,0.097880602,0.070356633,NA,0.070356633,0.077316836,0.083640174,0.090480664,0.097880602,NA,NA,NA,NA,NA
344,2,Sacramento River,2003,8,0.077667005,0.09259877,0.079625978,0.095872814,0.072241774,NA,0.072241774,0.078150049,0.083222726,0.090029076,0.095872814,0.079625978,0.084927879,0.089029676,0.091154276,0.09259877
345,2,Sacramento River,2003,9,0.098823067,0.106981308,0.079105563,0.105478161,0.091560681,NA,0.091560681,0.09523124,0.098273355,0.102213017,0.105478161,0.079105563,0.08720506,0.095832035,0.100460474,0.106981308
346,2,Sacramento River,2003,10,0.09539675,0.11264745,0.087044105,NA,NA,NA,NA,NA,NA,NA,NA,0.087044105,0.093278878,0.099333559,0.105781247,0.11264745
347,2,Sacramento River,2003,11,0.089395641,0.127337142,0.111934535,NA,NA,NA,NA,NA,NA,NA,NA,0.111934535,0.11587402,0.119575558,0.12339534,0.127337142
348,2,Sacramento River,2003,12,0.100851795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,2,Sacramento River,2004,1,0.066352087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,2,Sacramento River,2004,2,0.093442736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,2,Sacramento River,2004,3,0.08831636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,2,Sacramento River,2004,4,0.088707811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,2,Sacramento River,2004,5,0.09604687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,2,Sacramento River,2004,6,0.094346093,NA,NA,0.092293994,0.078248793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,2,Sacramento River,2004,7,0.084746285,NA,NA,0.097880602,0.070356633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,2,Sacramento River,2004,8,0.093440964,0.095234324,0.081892299,0.095872814,0.072241774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,2,Sacramento River,2004,9,0.106205584,0.106981308,0.079105563,0.102084535,0.088614832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,2,Sacramento River,2004,10,0.087791232,0.11264745,0.087044105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,2,Sacramento River,2004,11,0.10324801,0.132129959,0.116147616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,2,Sacramento River,2004,12,0.11506456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
